order_id,created_at,channel,gross,refund,currency,status,is_test_order
E76-1685,2026-02-02T16:30:00Z,email,154.73,0.00,USD,paid,false
E76-1666,2026-02-02T16:31:00Z,email,115.39,0.00,USD,paid,false
E76-1682,2026-02-02T16:35:00Z,tiktok,137.41,0.00,CAD,paid,false
E76-1658,2026-02-02T16:45:00Z,google,84.86,0.00,USD,paid,false
E76-1658,2026-02-02T16:45:00Z,google,84.86,0.00,USD,paid,false
E76-1678,2026-02-02T17:03:00Z,facebook,51.66,0.00,CAD,paid,false
E76-1675,2026-02-02T18:19:00Z,"Facebook Ads",158.05,0.00,USD,paid,false
E76-1669,2026-02-02T18:48:00Z,affiliate,162.72,0.00,USD,paid,false
E76-1665,2026-02-02T19:10:00Z,fb,34.54,0.00,USD,paid,false
E76-1667,2026-02-02T19:26:00Z,google,81.89,0.00,USD,paid,false
E76-1681,2026-02-02T19:30:00Z,tiktok,145.01,0.00,CAD,paid,false
E76-1674,2026-02-02T20:20:00Z,affiliate,126.98,0.00,USD,paid,false
E76-1659,2026-02-02T20:29:00Z,tiktok,182.38,0.00,USD,paid,false
E76-1664,2026-02-02T20:49:00Z,email,193.70,0.00,CAD,paid,false
E76-1684,2026-02-02T21:04:00Z,affiliate,63.63,0.00,USD,paid,false
E76-1663,2026-02-02T21:05:00Z,affiliate,36.61,0.00,CAD,paid,false
E76-1660,2026-02-02T21:51:00Z,google,145.94,72.97,USD,paid,false
E76-1686,2026-02-02T22:07:00Z,affiliate,115.73,0.00,USD,paid,false
E76-1670,2026-02-02T22:08:00Z,facebook,191.25,0.00,CAD,paid,false
E76-1680,2026-02-02T22:36:00Z,"Facebook Ads",44.21,0.00,USD,paid,false
E76-1673,2026-02-02T22:44:00Z,(direct),157.73,0.00,USD,paid,false
E76-1683,2026-02-02T23:16:00Z,(direct),121.04,0.00,USD,paid,false
E76-1661,2026-02-02T23:55:00Z,"Facebook Ads",155.26,0.00,USD,paid,false
E76-1702,2026-02-03T14:04:00Z,email,52.03,0.00,USD,paid,false
E76-1700,2026-02-03T16:24:00Z,fb,94.50,0.00,USD,paid,false
E76-1706,2026-02-03T16:34:00Z,google,166.36,0.00,USD,paid,false
E76-1701,2026-02-03T17:26:00Z,"Facebook Ads",153.55,0.00,USD,paid,false
E76-1694,2026-02-03T17:28:00Z,(direct),110.78,0.00,CAD,paid,false
E76-1699,2026-02-03T17:48:00Z,facebook,135.69,0.00,USD,paid,false
E76-1696,2026-02-03T17:57:00Z,(direct),204.33,0.00,USD,paid,false
E76-1703,2026-02-03T18:20:00Z,google,61.64,30.82,USD,paid,false
E76-1688,2026-02-03T18:56:00Z,fb,43.82,0.00,USD,paid,false
E76-1704,2026-02-03T19:12:00Z,facebook,42.17,0.00,CAD,paid,false
E76-1695,2026-02-03T19:26:00Z,fb,37.37,0.00,USD,paid,false
E76-1705,2026-02-03T20:21:00Z,(direct),53.95,0.00,USD,paid,false
E76-1690,2026-02-03T20:52:00Z,fb,46.17,0.00,USD,paid,false
E76-1697,2026-02-03T20:59:00Z,google,186.34,0.00,USD,paid,false
E76-1698,2026-02-03T22:00:00Z,tiktok,148.40,0.00,USD,paid,false
E76-1693,2026-02-03T22:20:00Z,facebook,112.27,0.00,USD,paid,false
E76-1689,2026-02-03T22:33:00Z,google,204.68,0.00,CAD,paid,false
E76-1692,2026-02-03T22:38:00Z,facebook,164.89,0.00,USD,paid,false
E76-1691,2026-02-03T22:39:00Z,tiktok,118.58,0.00,USD,paid,false
E76-1713,2026-02-04T14:03:00Z,email,58.68,0.00,USD,paid,false
E76-1733,2026-02-04T15:12:00Z,facebook,40.06,0.00,USD,paid,false
E76-1722,2026-02-04T15:16:00Z,tiktok,85.74,0.00,USD,paid,false
E76-1717,2026-02-04T15:25:00Z,affiliate,148.78,0.00,USD,paid,false
E76-1730,2026-02-04T15:49:00Z,email,44.19,0.00,USD,paid,false
E76-1710,2026-02-04T15:50:00Z,facebook,76.66,0.00,CAD,paid,false
E76-1709,2026-02-04T15:54:00Z,facebook,35.80,0.00,USD,paid,false
E76-1732,2026-02-04T15:59:00Z,fb,191.77,0.00,USD,paid,false
E76-1716,2026-02-04T16:18:00Z,(direct),176.74,0.00,USD,cancelled,false
E76-1724,2026-02-04T16:33:00Z,affiliate,168.31,0.00,USD,paid,false
E76-1719,2026-02-04T16:59:00Z,google,183.35,0.00,USD,paid,false
E76-1714,2026-02-04T17:02:00Z,tiktok,41.31,0.00,USD,paid,false
E76-1725,2026-02-04T17:12:00Z,"Facebook Ads",31.18,0.00,USD,paid,false
E76-1731,2026-02-04T18:50:00Z,fb,85.39,0.00,USD,paid,false
E76-1734,2026-02-04T18:55:00Z,"Facebook Ads",92.61,0.00,USD,paid,false
E76-1715,2026-02-04T19:39:00Z,(direct),199.42,0.00,CAD,paid,false
E76-1728,2026-02-04T19:43:00Z,"Facebook Ads",72.66,0.00,USD,paid,false
E76-1727,2026-02-04T19:59:00Z,facebook,184.52,0.00,USD,paid,false
E76-1729,2026-02-04T20:11:00Z,fb,178.32,0.00,USD,paid,false
E76-1711,2026-02-04T20:41:00Z,(direct),70.67,0.00,CAD,paid,false
E76-1720,2026-02-04T20:41:00Z,google,114.64,114.64,USD,paid,false
E76-1726,2026-02-04T21:12:00Z,facebook,75.46,0.00,USD,paid,true
E76-1723,2026-02-04T21:34:00Z,google,56.58,0.00,USD,paid,false
E76-1718,2026-02-04T21:35:00Z,"Facebook Ads",106.79,53.40,USD,paid,false
E76-1735,2026-02-04T22:10:00Z,(direct),171.80,0.00,USD,paid,false
E76-1721,2026-02-04T22:17:00Z,(direct),178.51,0.00,USD,paid,false
E76-1712,2026-02-04T23:03:00Z,email,185.90,0.00,USD,paid,false
E76-1708,2026-02-04T23:23:00Z,"Facebook Ads",62.14,0.00,USD,paid,false
E76-1707,2026-02-04T23:44:00Z,(direct),153.25,0.00,CAD,paid,false
